Texto,Label
"Reunião entre Lula e Trump foi marcada por respeito mútuo, diz Durigan",True
Desembargador responsável por caso de Flávio Bolsonaro integra comitiva de Jair Bolsonaro em Dubai,Fake
Alexandre de Moraes passou a presidência do TSE para Dias Toffoli,Fake
"URGENTE: Presidente Lula acaba de anunciar que a partir do dia (18/03) quem ganha até R$ 5 mil, não vai pagar mais imposto de renda no Brasil.",Fake
Lula sanciona lei que amplia licença-paternidade,True
Governo libera R$ 330 milhões para segurar preço do gás de cozinha,True
Lula defende parceria com a China para produção de vacina,True
John Hansen foi o primeiro Presidente negro dos EUA,Fake
Governo pagou hospedagem de Bolsonaro em hotel de luxo em Abu Dhabi,Fake
Graças a vocês eu fui eleito com a campanha mais barata da história,True
Vídeo mostra Moraes e Alckmin sendo hostilizados em Brasília após julgamento de Bolsonaro,Fake
"De acordo com o TSE, os votos registrados no dia da eleição e as justificativas de abstenções são registradas no mesmo banco de dados, mas são arquivos diferentes. Além disso, especialistas ouvidos pelo Comprova dizem que o vazamento de dados por um ataque hacker não seria capaz de alterar os resultados da eleição",True
"Alerj escolhe hoje novo presidente, que irá assumir governo do RJ",True
"Posts que viralizaram com trecho de entrevista ao podcast Flow em que o candidato à presidência Luiz Inácio Lula da Silva (PT) diz que ""político tem que mentir"" são falsos. No conteúdo de desinformação, ele afirma: ""Tenho que mentir. É preciso mentir. O político tem que mentir. Porque é sempre mais fácil acreditar numa mentira. Uma mentira, minha mãe dizia, uma mentira voa, a verdade engatinha"".",Fake
"Crivella tem 55% das intenções de voto, contra 45% de Paes",Fake
Lula acha que o papel do pobre é esperar ajuda do governo,Fake
"Imagens mostram três pessoas diferentes. Até o momento, as investigações da PF apontam que Adélio agiu sozinho, sem ajuda para planejar ou executar o atentado contra Bolsonaro",True
"""Fui presidente da associação de estudantes do meu liceu, fui presidente da associação académica da Universidade. Portanto, sempre estive ligado à política.”",Fake
Policiais federais civis e militares invadiram o congresso nacional hoje e a mídia ficou caladinha,Fake
Lula lidera comitiva à Europa para encontros políticos e comerciais,True
"Argumento de que o governo teria promovido a inclusão bancária e reduzido o lucro dos bancos não se sustenta: o Pix foi criado pelo BC, o Auxílio Emergencial, pelo Congresso, e o lucro dos bancos aumentou.",True
"Na Dinamarca, toda pessoa que recebe algum tipo de ajuda social está inabilitada para votar.",Fake
Coronavírus não matou nenhum político,Fake
"""George Soros foi preso e está atualmente sob custódia federal na Filadélfia. (…) Soros cometeu uma série de crimes graves antes da eleição nos Estados Unidos.""",Fake
Flávio Dino defendeu a desmilitarização das policias do país,Fake
Governo Lula excluiu a arte religiosa da Lei Rouanet,Fake
"Não só respeitamos e reconhecemos, mas admiramos e amamos seus saberes e sua cultura”, discursou o presidente.",True
Por meio do site Fato ou Boato é possível esclarecer informações duvidosas sobre as eleições que circulam na internet.,True
Jair Bolsonaro foi esfaqueado durante a campanha eleitoral de 2018.,True
Lula defende o Pix após críticas em relatório comercial dos EUA,True
Lula decretou troca do nome coxão duro por picanha,Fake
"O registro do voto garante o seu sigilo : assim como numa urna de lona tradicional, na qual as cédulas de papel ficam embaralhadas impossibilitando a vinculação de cada cédula a um eleitor, no RDV cada voto é gravado numa posição aleatória do arquivo.",True
"Voto de eleitor de Miami, nos EUA, não foi contabilizado",Fake
Parlamentares pedem a Alcolumbre nulidade de votação em CPMI do INSS,True
"Alexandre de Moraes mandou apagar vídeo de Bolsonaro, com entrevistas de Beira-Mar e VP",Fake
Aproximadamente 2.450 seções eleitorais a menos. Eram eleitores. Morreram de COVID-19.,Fake
Bolsonaro confessou que só venceu eleições em 2018 porque Lula foi preso,Fake
Bolsonaro construiu secretamente indústrias de vacina e de tecnologia 5G,Fake
"E deixar a Copa do Mundo aqui no Brasil”, destacou Samir Xaud.",True
"Ao citar perigos da IA, Lula chama Erika Hilton de ""ele""",Fake
PT pagou R$ 50 bilhões para tornar inelegíveis integrantes do PL,Fake
"Os vídeos sem legenda clara fazem parecer que os protestos são atuais, mas o ato retratado ocorreu em 2018, quando Lula circulava por cidades do Sul do país.",True
Você pode consultar sua situação eleitoral no Portal do TSE.,True
"Obras ocorrem normalmente e têm previsão de término para 2024, de acordo com o DNIT.",True
Vídeo mostra plano da esquerda para fraudar as eleições,Fake
Lula veta lei que reconhece estágio como experiência profissional,True
Homicídios de jovens caem um terço no Brasil entre 2014 e 2024,True
"Votação manual Na situação em que a adoção da urna de contingência e do flash card de contingência não consiga sanar o problema, não resta outra alternativa a não ser adotar a votação manual por cédulas.",True
"Esse documento é assinado pelo presidente da mesa receptora, pelo primeiro secretário e pelos fiscais dos partidos políticos e das coligações que o desejarem.",True
"Roberto Mantovani, suspeito de hostilizar Alexandre de Moraes, recebeu auxílio emergencial",Fake
"“Falei com o presidente Lula sobre a importância dos povos indígenas preservarem sua cultura, sua língua e seu modo de vida.",True
"O Presidente de França, Emmanuel Macron, chamou a Putin 'carniceiro' e fez comentários sobre os seus 'crimes de guerra'.",Fake
Confirma-se que o partido Chega necessitou de 66.442 votos para eleger um deputado enquanto ao PS bastaram 17.608 votos? (método de Hondt),Fake
Vídeo em que mulher preenche cédulas em branco indica fraude nas eleições dos EUA,Fake
Lula claramente bêbado em discurso oficial é interrompido por não dizer nada com nada,Fake
Alexandre de Moraes ordenou a prisão da deputada Paula Belmonte.,Fake
A mensagem se baseia em um estudo inglês feito apenas com dados brutos e tira de contexto as informações do boletim.,True
Bolsonaro recebe homenagem militar dos EUA,Fake
Governo autoriza nomeação de mil aprovados para concurso da PF,True
Votação pela urna eletrônica pode ser manipulada via internet,Fake
Ministro do Supremo Tribunal Federal (STF) Alexandre de Moraes assinou documento falso que prendeu Filipe Garcia Martins.,Fake
O vice-presidente dela [Tim Walz] diz que aborto no nono mês é absolutamente normal. Ele também diz que a execução depois do nascimento é ok,Fake
Incêndios florestais se alastraram pelo país e já devoraram 5 milhões de hectares apenas no mês de agosto.,True
Lula vai trocar picanha por carne de jumento,Fake
Rodrigo Pacheco ameaçou ministros após não ter sido indicado por Lula ao STF,Fake
"""EUA reconheceram vitória da UNITA nas eleições angolanas"".",Fake
Áudio vazado de Alexandre de Moraes dando ordem a delegado da PF para não permitir que Bolsonaro receba acompanhamento médico,Fake
Polícia Federal tem dossiê contra Nikolas Ferreira e investiga irmão de Jair Bolsonaro,Fake
"O software usado nas urnas eletrônicas do Brasil foi integralmente desenvolvido e é mantido pela equipe técnica do TSE e não foi cedido para uso nas eleições presidenciais dos Estados Unidos, ao contrário do que afirma jornalista em vídeo publicado no YouTube",True
Fagner apoia Bolsonaro para presidente em 2022,Fake
Fiscalização do deputado descobre centenas de doações do governo Bolsonaro escondidos pelos PTralhas para não doar as pessoas.,Fake
A via digital do título eleitoral que contenha fotografia pode ser utilizada como documento de identificação para votar.,True
Bolsonaro anuncia novas provas de que foi eleito no primeiro turno,Fake
"Zanin, do STF, suspende eleição indireta para governo do Rio",True
Publicação mostra uma pessoa chamada Paulo Seara e mente ao dizer que ele é dono da empresa. A Seara não possui nenhum sócio com esse nome.,True
"O conteúdo não leva em consideração que pesquisas eleitorais não são uma previsão do resultado, mas um recorte das intenções de voto em um determinado momento.",True
O Bolsonaro é o maior financiador do Nunes. O partido do Bolsonaro botou R$ 15 milhões na campanha do Nunes.,True
Vídeo mostra urna anulando voto em Bolsonaro,Fake
"Na entrevista em que menciona esse valor, Lula se referia a Bolsonaro e não a si mesmo. A campanha de Bolsonaro gastou R$ 89 milhões e a de Lula R$ 131 milhões.",True
Alexandre de Moraes sendo xingado em Roma em julho de 2023,Fake
"Governo Lula cria o ""Bolsa alcoólatra""",Fake
"Visita do ex-presidente Bolsonaro ao presidente Lula, que está internado!",Fake
É a partir desse arquivo que o relatório zerésima – relatório que indica que a urna não possui votos registrados – é emitido.,True
"Jair Bolsonaro é investigado pela PF por ""conta de R$ 200 milhões na Suíça""",Fake
Lula diz em palestra do UOL que acabará com o PIX,Fake
PRE recomenda que igrejas não promovam propaganda eleitoral,True
A Justiça Eleitoral é responsável por organizar as eleições e garantir a lisura do pleito.,True
Zé Vaqueiro foi vaiado em show no Pará ao falar “Fora Bolsonaro”,Fake
Brasil tem menor taxa de homicídios da série histórica em 2024,True
"Enquanto não regularizar a situação com a Justiça Eleitoral, a eleitora ou o eleitor não poderá, conforme o § 1º do art.",True
"""Esse Lula está de brincadeira. Faz um L""",Fake
Governo renova contratos com distribuidoras de energia em 13 estados,True
"Sabem quem é este de óculos de sol que aparentemente faz a segurança de Bolsonaro?? Se chama Ronnie Lessa, o mesmo que apertou o gatilho contra a Marielle.",Fake
"No ato da substituição, o flash card e o disquete de votação são transferidos da urna com defeito para essa urna, havendo dessa forma uma migração dos votos já registrados para a urna de contingência que é lacrada e passa a ser a urna da seção.",True
"""Portugal ainda tem muito a aprender com a China. Nunca a China iria permitir que um partido radical como o Chega tivesse direito a participar numas eleições presidenciais. Nojo de Portugal. Por isso é que é a China está cada vez mais rica e poderosa, honra o compromisso de ser um país democrata.""",Fake
Flavio quer revogar isenção do Importo de Renda (IR),Fake
Decreto assinado por Lula determina que todos os beneficiários do Bolsa Família deverão passar por visita de assistente social,Fake
Pesquisa IBAPESQ mostra presidente Jair Bolsonaro com 65% das intenções de voto para as eleições de 2022,Fake
"Gravações mostram que, ao final da apresentação do presidente, boa parte dos presentes o aplaudiu de maneira protocolar.",True
"Primeira ministra da Itália, Giorgia Meloni, se recusa a abraçar o presidente comunista Lula",Fake
"Após subir impostos nos últimos anos, governo estima nível recorde para a arrecadação em 2026",True
"“Nessa cadeira, semana passada, estava o seu Pablo Marçal que falou pra todos vocês aqui dos que estavam na banca que ele iria se afastar, pedir o afastamento do Avalanche. Que que ele fez? Logo em seguida apareceu com o Avalanche do lado.”",True
"Pobres não podem pagar por irresponsabilidade das guerras, diz Lula",True
"""O General Benjamin Arrola acaba de receber um relatório oficial da consultoria norte-americana Power Guidão. Ficou constatada a fraude nas urnas e será comprovado em breve pelo porta-voz das forças armadas, Alan Berrola.""",Fake
Bolsonaro entra com revisão criminal no STF para anular condenação,True
"""Lula da Silva pediu a advogados que apagassem vídeo seu nas redes sociais""",Fake
Governo lança protocolo para investigar crimes contra jornalistas,True
"Nikolas Ferreia disse que ""Faremos o dólar chegar a 7 reais""",Fake
Recursos públicos financiaram R$ 92 milhões do show da Lady Gaga,Fake
3 - Por que o TSE não fiscaliza os candidatos eleitos?,True
O presidente Lula teve um breve momento com os servidores da Funai que atuam na região do Xingu.,True
CAE busca acordo com governo antes de votar renegociação de dívidas rurais,True
Governo pegou empréstimo do Banco dos Brics sem destinação certa,Fake
afirmação de que só é possível instalar o aplicativo do e-Título até sábado (1º/10),True
TSE entregou código-fonte das urnas eletrônicas à Smartmatic,Fake
Por esta e outras centenas de razões que este homem [Lula] nunca será meu presidente. Tá aí a ratazana [Lula] com o chefe do Hamas!!!,Fake
